"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"bihar","2021","1","TOTAL","arwal district","12554","8796619","430486","1040900664.8794968","76552","1906173"
"bihar","2021","1","TOTAL","aurangabad district","12554","8796619","1991766","5360695922.721033","303541","8312272"
"bihar","2021","1","TOTAL","banka district","12554","8796619","678449","1625176383.088505","172220","3321178"
"bihar","2021","1","TOTAL","vaishali district","12554","8796619","2763964","6839038567.825458","463655","12207307"
"bihar","2021","1","TOTAL","supaul district","12554","8796619","1362458","4085528078.455164","235215","6222688"
"bihar","2021","1","TOTAL","siwan district","12554","8796619","2823522","6920358606.864025","444057","11680516"
"bihar","2021","1","TOTAL","sitamarhi district","12554","8796619","1895158","5446770751.154966","346031","8319923"
"bihar","2021","1","TOTAL","sheohar district","12554","8796619","337930","992124431.7163754","58746","1479515"
"bihar","2021","1","TOTAL","sheikhpura district","12554","8796619","300298","824998708.3578898","72003","1414389"
"bihar","2021","1","TOTAL","saran district","12554","8796619","3020459","7424026781.043801","507177","13238238"
"bihar","2021","1","TOTAL","samastipur district","12554","8796619","2833659","7326852418.778886","505806","12818876"
"bihar","2021","1","TOTAL","saharsa district","12554","8796619","1467040","4023753805.645499","226755","6552751"
"bihar","2021","1","TOTAL","rohtas district","12554","8796619","2216469","6088176848.290617","404078","9482678"
"bihar","2021","1","TOTAL","purnia district","12554","8796619","2732403","7235829630.468956","378977","9959158"
"bihar","2021","1","TOTAL","purbi champaran district","12554","8796619","4379932","11804741355.358181","681660","19530766"
"bihar","2021","1","TOTAL","patna district","12554","8796619","41272981","88998693556.23962","1881439","47764472"
"bihar","2021","1","TOTAL","pashchim champaran district","12554","8796619","3418382","9047860514.2711","517219","14874230"
"bihar","2021","1","TOTAL","nawada district","12554","8796619","1343218","3497752896.3966985","246611","5920314"
"bihar","2021","1","TOTAL","muzaffarpur district","12554","8796619","5221017","13070944463.381813","728384","19666044"
"bihar","2021","1","TOTAL","munger district","12554","8796619","960092","2192552874.5824203","190196","4044233"
"bihar","2021","1","TOTAL","madhubani district","12554","8796619","3251471","8809359759.376596","506293","14033961"
"bihar","2021","1","TOTAL","madhepura district","12554","8796619","1236738","3829336405.4809704","210098","5733055"
"bihar","2021","1","TOTAL","lakhisarai district","12554","8796619","613756","1545725649.9489396","118141","2781792"
"bihar","2021","1","TOTAL","kishanganj district","12554","8796619","956184","3331835551.1170974","161635","4008897"
"bihar","2021","1","TOTAL","khagaria district","12554","8796619","1072001","2989173408.7048187","178859","4898855"
"bihar","2021","1","TOTAL","katihar district","12554","8796619","2323955","6390929745.816675","328252","9357558"
"bihar","2021","1","TOTAL","kaimur bhabua district","12554","8796619","794062","2190183735.765605","166313","3499932"
"bihar","2021","1","TOTAL","jehanabad district","12554","8796619","723928","1700603455.4785092","137074","3267649"
"bihar","2021","1","TOTAL","jamui district","12554","8796619","1038356","2639451343.1973114","188350","4697229"
"bihar","2021","1","TOTAL","gopalganj district","12554","8796619","2101332","5212014141.400023","346929","8794900"
"bihar","2021","1","TOTAL","gaya district","12554","8796619","3790466","8943163048.402979","581376","15207460"
"bihar","2021","1","TOTAL","darbhanga district","12554","8796619","3456999","8967471837.09712","506381","13818215"
"bihar","2021","1","TOTAL","buxar district","12554","8796619","879471","2401505831.324938","198162","4019635"
"bihar","2021","1","TOTAL","bhojpur district","12554","8796619","1622637","4309305816.184845","338614","7240433"
"bihar","2021","1","TOTAL","bhagalpur district","12554","8796619","3729907","8757585231.542503","462764","10257098"
"bihar","2021","1","TOTAL","begusarai district","12554","8796619","1977439","4651369214.180332","373508","8444119"
"haryana","2021","2","TOTAL","hisar district","12516","11272453","4588374","11866795026.651602","564047","14537419"
"haryana","2021","2","TOTAL","fatehabad district","12516","11272453","1100601","3020218252.6477695","231017","5402129"
"haryana","2021","2","TOTAL","ambala district","12516","11272453","3023586","6179397558.051969","329225","4503822"
"haryana","2021","2","TOTAL","bhiwani district","12516","11272453","2267331","6728640756.042201","324156","12104870"
"haryana","2021","2","TOTAL","charkhi dadri district","12516","11272453","684041","2088906079.701446","94774","2819667"
"haryana","2021","2","TOTAL","faridabad district","12516","11272453","14467773","23831325859.81366","1360855","25686092"
"haryana","2021","2","TOTAL","gurugram district","12516","11272453","32311326","39938868048.39106","2416391","49280675"
"haryana","2021","2","TOTAL","yamunanagar district","12516","11272453","1288367","2864427756.781926","280813","4140694"
"haryana","2021","2","TOTAL","sonipat district","12516","11272453","5818055","12924700817.493427","510058","10153797"
"haryana","2021","2","TOTAL","sirsa district","12516","11272453","1608624","4366016286.75495","334240","8146123"
"haryana","2021","2","TOTAL","rohtak district","12516","11272453","3586587","8769888644.596024","353305","8816570"
"haryana","2021","2","TOTAL","rewari district","12516","11272453","5377720","9762169802.61403","485784","12365298"
"haryana","2021","2","TOTAL","panipat district","12516","11272453","4781725","10716524259.182951","454218","7391815"
"haryana","2021","2","TOTAL","panchkula district","12516","11272453","1272702","2459954745.8011866","239170","3407070"
"haryana","2021","2","TOTAL","palwal district","12516","11272453","4765916","9533885152.80025","359544","11460235"
"haryana","2021","2","TOTAL","mewat district","12516","11272453","4011429","9985192715.597248","305382","10933219"
"haryana","2021","2","TOTAL","mahendragarh district","12516","11272453","2724054","6287702298.385579","285025","8913568"
"haryana","2021","2","TOTAL","kurukshetra district","12516","11272453","2888055","6319003500.327952","279452","4734143"
"haryana","2021","2","TOTAL","karnal district","12516","11272453","3501189","7822099240.647442","432042","7763201"
"haryana","2021","2","TOTAL","kaithal district","12516","11272453","1115241","3361028623.8560677","234468","5633716"
"haryana","2021","2","TOTAL","jind district","12516","11272453","1550803","4689686886.344697","294468","7018936"
"haryana","2021","2","TOTAL","jhajjar district","12516","11272453","2947357","6840921926.20001","362160","8839447"
"madhya pradesh","2021","3","TOTAL",NULL,"11990","7806258",NULL,NULL,NULL,NULL
"haryana","2021","1","TOTAL","gurugram district","11038","7297880","31719830","39350276708.73313","2262589","83093025"
"haryana","2021","1","TOTAL","ambala district","11038","7297880","2455019","5222888389.089357","307153","5271257"
"haryana","2021","1","TOTAL","yamunanagar district","11038","7297880","1043361","2388580347.284953","261709","4171624"
"haryana","2021","1","TOTAL","sonipat district","11038","7297880","4353956","9992974986.499811","475192","10259395"
"haryana","2021","1","TOTAL","sirsa district","11038","7297880","1294809","3492030664.7386966","310911","5229914"
"haryana","2021","1","TOTAL","rohtak district","11038","7297880","2708295","6792159646.7480345","329147","7034036"
"haryana","2021","1","TOTAL","rewari district","11038","7297880","4385531","8303713646.79833","453500","14968730"
"haryana","2021","1","TOTAL","panipat district","11038","7297880","3288095","7866864997.406405","423131","8104365"
"haryana","2021","1","TOTAL","panchkula district","11038","7297880","1145687","2252411265.671176","223482","3991694"
"haryana","2021","1","TOTAL","palwal district","11038","7297880","3641453","7214450169.004797","335048","12710006"
"haryana","2021","1","TOTAL","bhiwani district","11038","7297880","1699650","5156315675.845505","301458","7059970"
"haryana","2021","1","TOTAL","charkhi dadri district","11038","7297880","500029","1545051474.2177424","88122","2051877"
"haryana","2021","1","TOTAL","faridabad district","11038","7297880","12970900","21241648453.917847","1272506","37824622"
"haryana","2021","1","TOTAL","fatehabad district","11038","7297880","997671","2397117720.9094105","215301","3757518"
"haryana","2021","1","TOTAL","hisar district","11038","7297880","3294765","8859730937.00682","526528","11468230"
"haryana","2021","1","TOTAL","jhajjar district","11038","7297880","2301315","5484919037.9458275","337303","8526542"
"haryana","2021","1","TOTAL","jind district","11038","7297880","1154593","3573969997.6140203","273932","4823696"
"haryana","2021","1","TOTAL","kaithal district","11038","7297880","852261","2586851316.8576727","218191","3635272"
"haryana","2021","1","TOTAL","karnal district","11038","7297880","2822406","6379825746.570849","402850","7618470"
"haryana","2021","1","TOTAL","kurukshetra district","11038","7297880","2295153","5110348415.3477","260673","5020980"
"haryana","2021","1","TOTAL","mahendragarh district","11038","7297880","2091685","5054815918.884792","265121","7786463"
"haryana","2021","1","TOTAL","mewat district","11038","7297880","3236320","8671355565.335659","284058","12278997"
"kerala","2021","3","TOTAL","alappuzha district","10926","13255646","2505822","4227398745.144793","471228","5643125"
"kerala","2021","3","TOTAL","ernakulam district","10926","13255646","19207421","26757448740.357033","1289089","18436828"
"kerala","2021","3","TOTAL","idukki district","10926","13255646","1195340","2283771416.356572","244464","6235769"
"kerala","2021","3","TOTAL","kannur district","10926","13255646","3200023","5705948607.452806","568613","8784346"
"kerala","2021","3","TOTAL","kasaragod district","10926","13255646","1491783","2655059896.771513","261347","4398139"
"kerala","2021","3","TOTAL","kollam district","10926","13255646","3321904","6085539500.552663","551267","7524489"
"kerala","2021","3","TOTAL","kottayam district","10926","13255646","2719376","4787914328.519009","445540","5814480"
"kerala","2021","3","TOTAL","kozhikode district","10926","13255646","6483184","10352351671.467161","789078","11968490"
"kerala","2021","3","TOTAL","malappuram district","10926","13255646","6691321","10228243297.037325","773963","11600738"
"kerala","2021","3","TOTAL","palakkad district","10926","13255646","2841134","5273353074.481866","548776","8458671"
"kerala","2021","3","TOTAL","pathanamthitta district","10926","13255646","1284731","2343169622.665164","239479","3473793"
"kerala","2021","3","TOTAL","thiruvananthapuram district","10926","13255646","5427449","9208113081.714626","878444","11037318"
"kerala","2021","3","TOTAL","thrissur district","10926","13255646","5059971","9074305921.546797","681187","8015973"
"kerala","2021","3","TOTAL","wayanad district","10926","13255646","1598807","2703543869.06237","206950","4890558"
"kerala","2021","2","TOTAL","pathanamthitta district","9530","9676588","1063832","1781057248.381074","222891","2852610"
"kerala","2021","2","TOTAL","thiruvananthapuram district","9530","9676588","4154572","6743334746.137385","820485","8526776"
"kerala","2021","2","TOTAL","thrissur district","9530","9676588","3881737","6752401585.982383","635598","6202633"
"kerala","2021","2","TOTAL","wayanad district","9530","9676588","1156091","1909814954.3066154","192607","3553608"
"kerala","2021","2","TOTAL","idukki district","9530","9676588","896698","1606683937.7940414","227036","4484586"
"kerala","2021","2","TOTAL","kannur district","9530","9676588","2477621","4226966852.6657553","530657","6759103"
"kerala","2021","2","TOTAL","kottayam district","9530","9676588","2131122","3543155910.9216585","415007","4409816"
"kerala","2021","2","TOTAL","kozhikode district","9530","9676588","4726028","7499008472.489387","737623","9003105"
"kerala","2021","2","TOTAL","alappuzha district","9530","9676588","1921008","3048000026.8000603","438924","4396583"
"kerala","2021","2","TOTAL","ernakulam district","9530","9676588","14177054","19704497753.319965","1203623","13632731"
"kerala","2021","2","TOTAL","kollam district","9530","9676588","2534369","4330614971.237995","513820","5757980"
