"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"himachal-pradesh","2022","4",NULL,"kangra district",NULL,NULL,"4885938","7430861889.061211","468410","12232859"
"himachal-pradesh","2022","4",NULL,"kinnaur district",NULL,NULL,"243986","496929228.7937612","32724","1027749"
"himachal-pradesh","2022","4",NULL,"kullu district",NULL,NULL,"2047414","3429997134.811536","162922","5183193"
"himachal-pradesh","2022","4",NULL,"lahul and spiti district",NULL,NULL,"100747","199706125.5906673","6057","474863"
"himachal-pradesh","2022","4",NULL,"mandi district",NULL,NULL,"1994054","3034367986.1615605","284425","6917169"
"himachal-pradesh","2022","4",NULL,"shimla district",NULL,NULL,"9603309","14161042549.708815","308448","8326396"
"himachal-pradesh","2022","4",NULL,"sirmaur district",NULL,NULL,"1454224","1991999745.9575925","179223","6294935"
"himachal-pradesh","2022","4",NULL,"solan district",NULL,NULL,"4436709","5065290891.534373","479537","16598977"
"himachal-pradesh","2022","4",NULL,"una district",NULL,NULL,"1173607","1902311205.0838988","154314","4061386"
"madhya-pradesh","2022","2",NULL,"shivpuri district",NULL,NULL,"4705328","9374775387.935604","317649","53953678"
"madhya-pradesh","2022","2",NULL,"sheopur district",NULL,NULL,"1267204","2833575583.8865128","106402","16991479"
"madhya-pradesh","2022","2",NULL,"shajapur district",NULL,NULL,"4545672","8239146293.064339","268228","30252112"
"madhya-pradesh","2022","2",NULL,"shahdol district",NULL,NULL,"4313966","7197969840.250766","232570","31344146"
"jammu-&-kashmir","2022","1",NULL,"anantnag district",NULL,NULL,"728868","1032527025.5719063","80434","2235395"
"jammu-&-kashmir","2022","1",NULL,"bandipore district",NULL,NULL,"259483","442350711.2491821","32427","1906499"
"jammu-&-kashmir","2022","1",NULL,"baramulla district",NULL,NULL,"877608","1607194898.3390284","119475","3187493"
"jammu-&-kashmir","2022","1",NULL,"budgam district",NULL,NULL,"718312","1319712135.4938066","88994","1081801"
"jammu-&-kashmir","2022","1",NULL,"doda district",NULL,NULL,"243924","421316780.2833054","35680","3731468"
"jammu-&-kashmir","2022","1",NULL,"ganderbal district",NULL,NULL,"210863","345901039.9280174","29427","1086867"
"jammu-&-kashmir","2022","1",NULL,"jammu district",NULL,NULL,"5510056","11881749307.528316","401675","7369217"
"jammu-&-kashmir","2022","1",NULL,"kathua district",NULL,NULL,"608852","1177353985.585809","83944","6051993"
"jammu-&-kashmir","2022","1",NULL,"kishtwar district",NULL,NULL,"142061","253794904.9452212","16418","3226678"
"jammu-&-kashmir","2022","1",NULL,"kulgam district",NULL,NULL,"300260","402883161.9725286","42103","973922"
"jammu-&-kashmir","2022","1",NULL,"kupwara district",NULL,NULL,"654488","1300783254.8105645","78894","4073502"
"jammu-&-kashmir","2022","1",NULL,"mirpur district",NULL,NULL,"38244","124084071.18939105","7177","1274287"
"jammu-&-kashmir","2022","1",NULL,"muzaffarabad district",NULL,NULL,"5151","19960049.91358368","540","480972"
"jammu-&-kashmir","2022","1",NULL,"poonch district",NULL,NULL,"242450","638025507.382849","38315","3572503"
"jammu-&-kashmir","2022","1",NULL,"pulwama district",NULL,NULL,"508605","1004677770.5886711","61306","1541606"
"jammu-&-kashmir","2022","1",NULL,"rajouri district",NULL,NULL,"397302","1014911355.8101926","63232","5359687"
"jammu-&-kashmir","2022","1",NULL,"ramban district",NULL,NULL,"212611","426250571.16478634","22686","1936558"
"jammu-&-kashmir","2022","1",NULL,"reasi district",NULL,NULL,"362457","730878668.0515049","37052","4089782"
"jammu-&-kashmir","2022","1",NULL,"samba district",NULL,NULL,"588078","1229539785.5198188","70288","2419072"
"jammu-&-kashmir","2022","1",NULL,"shopian district",NULL,NULL,"162032","256594552.48595798","22173","601448"
"jammu-&-kashmir","2022","1",NULL,"srinagar district",NULL,NULL,"2743701","5949336258.494824","138727","1353992"
"jammu-&-kashmir","2022","1",NULL,"udhampur district",NULL,NULL,"729905","1568037829.8497906","78353","4561115"
"jammu-&-kashmir","2022","2",NULL,"anantnag district",NULL,NULL,"1214291","1884518051.065606","84898","4586304"
"jammu-&-kashmir","2022","2",NULL,"bandipore district",NULL,NULL,"360875","621882624.2601936","34244","2602119"
"jammu-&-kashmir","2022","2",NULL,"baramulla district",NULL,NULL,"1226879","2154959862.6085277","126067","4922259"
"jammu-&-kashmir","2022","2",NULL,"budgam district",NULL,NULL,"1052343","1977187447.2169597","93893","1869838"
"jammu-&-kashmir","2022","2",NULL,"doda district",NULL,NULL,"339886","563086389.1667428","37779","5377569"
"jammu-&-kashmir","2022","2",NULL,"ganderbal district",NULL,NULL,"408175","736411674.659951","31111","3377275"
"jammu-&-kashmir","2022","2",NULL,"jammu district",NULL,NULL,"7441002","14880950856.224466","423398","8926803"
"jammu-&-kashmir","2022","2",NULL,"kathua district",NULL,NULL,"817009","1514113031.121934","88764","7935788"
"jammu-&-kashmir","2022","2",NULL,"kishtwar district",NULL,NULL,"188126","322575247.5125381","17326","4072235"
"jammu-&-kashmir","2022","2",NULL,"kulgam district",NULL,NULL,"479844","650870806.9906567","44393","1545241"
"jammu-&-kashmir","2022","2",NULL,"kupwara district",NULL,NULL,"975579","1819041252.88245","83470","6775195"
"jammu-&-kashmir","2022","2",NULL,"mirpur district",NULL,NULL,"56603","166355428.48376888","7601","1968657"
"jammu-&-kashmir","2022","2",NULL,"muzaffarabad district",NULL,NULL,"10444","33449179.766689982","569","721831"
"jammu-&-kashmir","2022","2",NULL,"poonch district",NULL,NULL,"357832","884012060.8643444","40606","4672381"
"jammu-&-kashmir","2022","2",NULL,"pulwama district",NULL,NULL,"790442","1527002272.083313","64808","2295579"
"jammu-&-kashmir","2022","2",NULL,"rajouri district",NULL,NULL,"565064","1321641184.8698494","66893","7456466"
"jammu-&-kashmir","2022","2",NULL,"ramban district",NULL,NULL,"320262","607095737.0299164","24052","3050908"
"jammu-&-kashmir","2022","2",NULL,"reasi district",NULL,NULL,"548687","1063805328.4910237","39173","5696031"
"jammu-&-kashmir","2022","2",NULL,"samba district",NULL,NULL,"783532","1573110669.1012697","74186","3213482"
"jammu-&-kashmir","2022","2",NULL,"shopian district",NULL,NULL,"268677","434290103.6395203","23465","810291"
"jammu-&-kashmir","2022","2",NULL,"srinagar district",NULL,NULL,"4660647","9640282801.134443","146169","1914232"
"jammu-&-kashmir","2022","2",NULL,"udhampur district",NULL,NULL,"947548","1877648827.4614248","82705","6195826"
"jammu-&-kashmir","2022","3",NULL,"anantnag district",NULL,NULL,"1263844","1939518538.6283112","89184","8191712"
"jammu-&-kashmir","2022","3",NULL,"bandipore district",NULL,NULL,"386029","668983199.9584781","36029","2922097"
"jammu-&-kashmir","2022","3",NULL,"baramulla district",NULL,NULL,"1311393","2203515919.7910256","132526","5517125"
"jammu-&-kashmir","2022","3",NULL,"budgam district",NULL,NULL,"1140418","1992489881.6152542","98698","2099049"
"jammu-&-kashmir","2022","3",NULL,"doda district",NULL,NULL,"373904","609472501.3634437","39659","6978827"
"jammu-&-kashmir","2022","3",NULL,"ganderbal district",NULL,NULL,"472648","930632192.6087635","32688","5505482"
"jammu-&-kashmir","2022","3",NULL,"jammu district",NULL,NULL,"7526503","13607597636.170393","445345","11603149"
"jammu-&-kashmir","2022","3",NULL,"kathua district",NULL,NULL,"834884","1473463666.339784","93084","8200860"
"jammu-&-kashmir","2022","3",NULL,"kishtwar district",NULL,NULL,"225295","396196222.3084749","18168","4965859"
"jammu-&-kashmir","2022","3",NULL,"kulgam district",NULL,NULL,"539004","763535701.9158515","46715","1705069"
"jammu-&-kashmir","2022","3",NULL,"kupwara district",NULL,NULL,"1028821","1830706791.4213793","87867","7983956"
"jammu-&-kashmir","2022","3",NULL,"mirpur district",NULL,NULL,"57562","165963511.14880985","7926","1829119"
"jammu-&-kashmir","2022","3",NULL,"muzaffarabad district",NULL,NULL,"12533","36613737.026607536","592","952229"
"jammu-&-kashmir","2022","3",NULL,"poonch district",NULL,NULL,"388681","897489057.0183108","42653","5618116"
"jammu-&-kashmir","2022","3",NULL,"pulwama district",NULL,NULL,"847472","1623093820.1695747","68004","2763346"
"jammu-&-kashmir","2022","3",NULL,"rajouri district",NULL,NULL,"579577","1320001714.339793","70231","8425068"
"jammu-&-kashmir","2022","3",NULL,"ramban district",NULL,NULL,"366778","680698346.3950101","25296","3925846"
"jammu-&-kashmir","2022","3",NULL,"reasi district",NULL,NULL,"570648","1072011932.774343","41108","6290088"
"jammu-&-kashmir","2022","3",NULL,"samba district",NULL,NULL,"842829","1581915447.7990084","78092","4267809"
"jammu-&-kashmir","2022","3",NULL,"shopian district",NULL,NULL,"320567","501659068.4017532","24676","1040961"
"jammu-&-kashmir","2022","3",NULL,"srinagar district",NULL,NULL,"2447805","4804161643.106109","153729","1647570"
"jammu-&-kashmir","2022","3",NULL,"udhampur district",NULL,NULL,"997199","1863833971.9477148","86915","6912898"
"jammu-&-kashmir","2022","4",NULL,"anantnag district",NULL,NULL,"1338553","1684090753.6075988","93107","3151558"
"jammu-&-kashmir","2022","4",NULL,"bandipore district",NULL,NULL,"451513","626896193.6954811","37554","1187600"
"jammu-&-kashmir","2022","4",NULL,"baramulla district",NULL,NULL,"1599504","2370515820.01391","138215","4050435"
"jammu-&-kashmir","2022","4",NULL,"budgam district",NULL,NULL,"1306982","1932170615.5444055","103056","3084965"
"jammu-&-kashmir","2022","4",NULL,"doda district",NULL,NULL,"513476","629795395.8400228","41227","1620662"
"jammu-&-kashmir","2022","4",NULL,"ganderbal district",NULL,NULL,"411732","597517710.9861526","34020","1093714"
"jammu-&-kashmir","2022","4",NULL,"jammu district",NULL,NULL,"9213783","15674936388.296492","465635","14015838"
"jammu-&-kashmir","2022","4",NULL,"kathua district",NULL,NULL,"1035799","1765328885.276795","96688","3532478"
"jammu-&-kashmir","2022","4",NULL,"kishtwar district",NULL,NULL,"283374","387202223.58237594","18904","928136"
"jammu-&-kashmir","2022","4",NULL,"kulgam district",NULL,NULL,"654424","837066487.4013662","48872","1582267"
"jammu-&-kashmir","2022","4",NULL,"kupwara district",NULL,NULL,"1219778","1804597459.1902237","91691","3749180"
"jammu-&-kashmir","2022","4",NULL,"mirpur district",NULL,NULL,"72961","184917178.2132864","8110","282243"
"jammu-&-kashmir","2022","4",NULL,"muzaffarabad district",NULL,NULL,"14832","35055780.855990365","598","50129"
"jammu-&-kashmir","2022","4",NULL,"poonch district",NULL,NULL,"538857","1050594398.560792","44253","1667445"
"jammu-&-kashmir","2022","4",NULL,"pulwama district",NULL,NULL,"963378","1594427876.0287037","70875","2201068"
"jammu-&-kashmir","2022","4",NULL,"rajouri district",NULL,NULL,"726588","1476623503.222388","72921","2562701"
"jammu-&-kashmir","2022","4",NULL,"ramban district",NULL,NULL,"438060","692350601.4061894","26335","1386458"
"jammu-&-kashmir","2022","4",NULL,"reasi district",NULL,NULL,"700011","1146621584.5183542","42686","1985389"
"jammu-&-kashmir","2022","4",NULL,"samba district",NULL,NULL,"1025985","1822006887.441403","81447","3159821"
"jammu-&-kashmir","2022","4",NULL,"shopian district",NULL,NULL,"402989","610805803.8629034","25639","1040648"
"jammu-&-kashmir","2022","4",NULL,"srinagar district",NULL,NULL,"3176470","5356773720.96018","160924","4284704"
"jammu-&-kashmir","2022","4",NULL,"udhampur district",NULL,NULL,"1227109","2035000646.9887607","90677","3588426"
"madhya-pradesh","2022","2",NULL,"seoni district",NULL,NULL,"4641445","8990477923.36728","286648","56031826"
"madhya-pradesh","2022","2",NULL,"sehore district",NULL,NULL,"8725327","14417789308.97055","454731","54822706"
"madhya-pradesh","2022","2",NULL,"satna district",NULL,NULL,"7167622","13254820017.454891","516107","37628973"
"madhya-pradesh","2022","2",NULL,"sagar district",NULL,NULL,"8012024","14474214502.894798","605733","54155963"
"madhya-pradesh","2022","2",NULL,"rewa district",NULL,NULL,"8417985","16928268530.619324","564327","38642979"
"madhya-pradesh","2022","2",NULL,"ratlam district",NULL,NULL,"6580216","12568296325.552877","437346","37515472"
"madhya-pradesh","2022","2",NULL,"rajgarh district",NULL,NULL,"7515718","14004886385.46991","390496","68113161"
"madhya-pradesh","2022","2",NULL,"raisen district",NULL,NULL,"6595826","10605943196.963034","383364","57331676"
"madhya-pradesh","2022","2",NULL,"panna district",NULL,NULL,"1940092","4125136528.0444365","142521","29004914"
"madhya-pradesh","2022","2",NULL,"niwari district",NULL,NULL,"831753","1558193371.0349913","68906","6303748"
"madhya-pradesh","2022","2",NULL,"neemuch district",NULL,NULL,"3622753","6973962580.428488","253877","24434188"
"madhya-pradesh","2022","2",NULL,"narsinghpur district",NULL,NULL,"3861381","7353910042.161524","298700","26169243"
"madhya-pradesh","2022","2",NULL,"morena district",NULL,NULL,"5052395","11218828460.581436","412027","25371349"
"madhya-pradesh","2022","2",NULL,"mandsaur district",NULL,NULL,"5907841","11272287759.642832","400096","40440643"
"madhya-pradesh","2022","2",NULL,"mandla district",NULL,NULL,"2320430","4539173121.680037","176186","33770089"
"madhya-pradesh","2022","2",NULL,"khargone district",NULL,NULL,"6825601","12886714565.725225","397821","59733754"
"madhya-pradesh","2022","2",NULL,"katni district",NULL,NULL,"3980447","7086294132.447545","274971","22526876"
"madhya-pradesh","2022","2",NULL,"jhabua district",NULL,NULL,"1902514","4011628948.498212","140021","27315519"
"madhya-pradesh","2022","2",NULL,"jabalpur district",NULL,NULL,"16889784","27629576719.430843","889518","27216327"
"madhya-pradesh","2022","2",NULL,"indore district",NULL,NULL,"94002709","130634964642.79422","2412576","45049827"
"madhya-pradesh","2022","2",NULL,"hoshangabad district",NULL,NULL,"5702721","10053185759.48521","387536","37197974"
"madhya-pradesh","2022","2",NULL,"harda district",NULL,NULL,"2183160","4545798793.732012","140211","20398665"
"madhya-pradesh","2022","2",NULL,"gwalior district",NULL,NULL,"18027874","32093579424.108437","970340","24362874"
"madhya-pradesh","2022","2",NULL,"guna district",NULL,NULL,"5462521","10054609603.635632","364137","44106363"
"madhya-pradesh","2022","2",NULL,"east nimar district",NULL,NULL,"4998662","8133437422.023809","280660","44637219"
"madhya-pradesh","2022","2",NULL,"dindori district",NULL,NULL,"1331068","2562152772.8835917","94425","25676977"
"karnataka","2022","4","TOTAL","kalaburagi district","133971","185063287","22515278","37601225202.67351","913258","75680531"
"karnataka","2022","4","TOTAL","kolar district","133971","185063287","20890491","35826431858.45456","810354","78457036"
"karnataka","2022","4","TOTAL","koppal district","133971","185063287","11035753","18160316484.484657","443983","43123975"
"karnataka","2022","4","TOTAL","mandya district","133971","185063287","16082429","30249005906.885826","695736","76092900"
"karnataka","2022","4","TOTAL","mysuru district","133971","185063287","44057659","67004180524.31279","1627802","150994790"
"karnataka","2022","4","TOTAL","raichur district","133971","185063287","14690606","26973026231.779526","655421","52764596"
"karnataka","2022","4","TOTAL","ramanagara district","133971","185063287","16729830","26462503793.535507","589205","67109026"
"karnataka","2022","4","TOTAL","shivamogga district","133971","185063287","17761137","28561731845.161823","743138","66146848"
"karnataka","2022","4","TOTAL","tumakuru district","133971","185063287","27089373","45262565516.08911","1118547","108007687"
"karnataka","2022","4","TOTAL","udupi district","133971","185063287","8818675","12891286924.60652","571724","32590884"
"karnataka","2022","4","TOTAL","bagalkote district","133971","185063287","13610551","21729430694.885933","685069","56926164"
"karnataka","2022","4","TOTAL","ballari district","133971","185063287","27273315","44205335947.44105","1079558","87804157"
"karnataka","2022","4","TOTAL","vijayapura district","133971","185063287","17470241","29483315553.68548","828346","60288985"
"karnataka","2022","4","TOTAL","yadgir district","133971","185063287","6217448","12205110759.17209","292816","26668954"
"karnataka","2022","4","TOTAL","belagavi district","133971","185063287","36557938","56335376307.967834","1709145","137476151"
"karnataka","2022","4","TOTAL","bengaluru rural district","133971","185063287","32555311","46931010610.96648","968384","101125704"
"karnataka","2022","4","TOTAL","bengaluru urban district","133971","185063287","876647100","1092079302011.8888","14654455","1137875291"
"karnataka","2022","4","TOTAL","bidar district","133971","185063287","17395190","28937118123.55844","628455","60958252"
